product_id,product_name,order_id,date,seller,daily_target,sales target,income,highlited sale
44544,product_44544,11989953,2020-07-06,6_seller_6,1055915,0.009186345491824626,5335,Y
44546,product_44546,8486588,2020-07-09,3_seller_3,310462,0.031565859912002114,784,N
44706,product_44706,2998577,2020-07-01,8_seller_8,547320,0.015347511510633634,2016,N
44723,product_44723,2983127,2020-07-08,6_seller_6,1055915,0.004924638820359593,2912,N
44857,product_44857,12484680,2020-07-04,7_seller_7,1946998,0.004160250806626407,6561,Y
44873,product_44873,9995790,2020-07-01,8_seller_8,547320,0.018088138566103924,12573,Y
44983,product_44983,17492488,2020-07-02,3_seller_3,310462,0.0022547042794287225,546,N
45133,product_45133,18980976,2020-07-03,3_seller_3,310462,0.005475710392898326,2312,N
45171,product_45171,11975492,2020-07-03,1_seller_1,257237,0.017882341964802886,3726,N
45366,product_45366,11483349,2020-07-01,3_seller_3,310462,0.02963325624392035,8648,Y
45394,product_45394,6985229,2020-07-03,8_seller_8,547320,0.009318131988598991,2448,N
45447,product_45447,6993187,2020-07-09,1_seller_1,257237,0.013606129755828282,4270,Y
45500,product_45500,4497791,2020-07-02,4_seller_4,1532808,7.828769160912522E-4,1404,N
45645,product_45645,13999305,2020-07-02,5_seller_5,1199693,0.007751983215706018,372,N
45659,product_45659,13993677,2020-07-02,4_seller_4,1532808,0.0035229461224106345,6426,Y
45741,product_45741,12476538,2020-07-08,1_seller_1,257237,0.004276212208974603,891,N
45800,product_45800,7986870,2020-07-09,4_seller_4,1532808,0.00391438458045626,8820,Y
45815,product_45815,15993382,2020-07-09,9_seller_9,1318051,7.586959836910711E-5,33,N
45885,product_45885,988560,2020-07-09,5_seller_5,1199693,0.0051679888104706785,8990,Y
45944,product_45944,8988742,2020-07-07,2_seller_2,754188,0.008618540735201304,3055,N
45957,product_45957,14492078,2020-07-08,6_seller_6,1055915,0.0028411377809766884,3330,N
45982,product_45982,990458,2020-07-07,1_seller_1,257237,0.029155992333917753,6900,Y
46070,product_46070,17994938,2020-07-04,1_seller_1,257237,3.8874656445223667E-4,37,N
46133,product_46133,19981575,2020-07-04,7_seller_7,1946998,4.622500896251563E-4,1287,N
46167,product_46167,475907,2020-07-07,1_seller_1,257237,0.03770841675186695,13871,Y
46197,product_46197,3475664,2020-07-05,9_seller_9,1318051,7.586959836910711E-4,450,N
46262,product_46262,1996450,2020-07-10,8_seller_8,547320,0.004019586348023094,880,N
46341,product_46341,16995857,2020-07-02,9_seller_9,1318051,0.004021088713562677,6466,Y
46402,product_46402,978996,2020-07-06,8_seller_8,547320,0.0010962508221881166,612,N
46435,product_46435,8993667,2020-07-10,3_seller_3,310462,0.015138728733307134,2444,N
46597,product_46597,10998327,2020-07-07,8_seller_8,547320,0.017357304684645178,10545,Y
46619,product_46619,5491634,2020-07-04,1_seller_1,257237,0.020992314480420778,5346,Y
46704,product_46704,496667,2020-07-09,6_seller_6,1055915,0.004545820449562701,2784,N
46752,product_46752,7984963,2020-07-07,1_seller_1,257237,0.02215855417377749,7524,Y
46755,product_46755,5480807,2020-07-02,8_seller_8,547320,0.014982094569904262,738,N
46811,product_46811,14493184,2020-07-05,5_seller_5,1199693,0.008168756506873008,13622,Y
46841,product_46841,4995934,2020-07-03,2_seller_2,754188,0.007822983128875029,5192,Y
46895,product_46895,10998571,2020-07-05,1_seller_1,257237,0.013217383191376044,2210,N
46985,product_46985,18983695,2020-07-05,6_seller_6,1055915,0.006345207710847938,3484,N
47148,product_47148,5484183,2020-07-08,1_seller_1,257237,0.033820951107344586,348,N
47254,product_47254,5990504,2020-07-08,8_seller_8,547320,0.013337718336622086,4088,Y
47361,product_47361,2992511,2020-07-05,8_seller_8,547320,0.005115837170211211,672,N
47389,product_47389,19986905,2020-07-10,7_seller_7,1946998,0.002465333811334167,3216,N
47401,product_47401,8978303,2020-07-05,1_seller_1,257237,0.038097163316319196,13622,Y
47433,product_47433,1482715,2020-07-06,2_seller_2,754188,0.010077063013466139,8360,Y
47456,product_47456,9484662,2020-07-10,5_seller_5,1199693,0.0015837385064345628,2622,N
47578,product_47578,16483500,2020-07-08,1_seller_1,257237,0.03770841675186695,12901,Y
47586,product_47586,18996221,2020-07-10,7_seller_7,1946998,0.0011299446635281598,198,N
47650,product_47650,6484509,2020-07-06,3_seller_3,310462,0.01803763423542978,8064,Y
47849,product_47849,16983693,2020-07-09,1_seller_1,257237,0.004276212208974603,1067,N
47892,product_47892,11996758,2020-07-09,5_seller_5,1199693,0.005334698126937475,1920,N
48013,product_48013,2487071,2020-07-08,4_seller_4,1532808,0.006197775585722412,5035,Y
48047,product_48047,18484141,2020-07-09,4_seller_4,1532808,3.261987150380217E-4,505,N
48144,product_48144,16490575,2020-07-01,7_seller_7,1946998,0.003287111748445556,8576,Y
48288,product_48288,7485777,2020-07-06,4_seller_4,1532808,5.871576870684391E-4,612,N
48312,product_48312,6979687,2020-07-07,1_seller_1,257237,0.03187721828508341,7626,Y
48465,product_48465,15985100,2020-07-08,2_seller_2,754188,0.002386672818978822,1584,N
48508,product_48508,5992590,2020-07-01,3_seller_3,310462,0.027700652575838588,4902,Y
48544,product_48544,15494113,2020-07-10,7_seller_7,1946998,0.002413972690264705,3713,N
48598,product_48598,17982507,2020-07-03,2_seller_2,754188,0.0025192657533665347,2109,N
48892,product_48892,2993062,2020-07-07,2_seller_2,754188,0.003845195097243658,87,N
49036,product_49036,11984641,2020-07-10,1_seller_1,257237,0.008941170982401443,2208,N
49205,product_49205,18981316,2020-07-07,7_seller_7,1946998,0.003235750627376094,6867,Y
49261,product_49261,19493173,2020-07-04,7_seller_7,1946998,7.704168160419271E-4,255,N
49584,product_49584,19988385,2020-07-08,2_seller_2,754188,0.012065957029281822,10192,Y
49588,product_49588,2994757,2020-07-07,7_seller_7,1946998,9.758613003197743E-4,722,N
49668,product_49668,7476631,2020-07-07,5_seller_5,1199693,0.001750447822901359,2793,N
49674,product_49674,14990526,2020-07-04,7_seller_7,1946998,0.0038520840802096354,5100,Y
49800,product_49800,7990295,2020-07-03,2_seller_2,754188,0.007557797260099604,3705,N
49821,product_49821,4998015,2020-07-06,7_seller_7,1946998,0.0039034452012790973,6308,Y
49854,product_49854,1494494,2020-07-10,2_seller_2,754188,1.3259293438771234E-4,10,N
49916,product_49916,16482171,2020-07-02,5_seller_5,1199693,4.167732911669902E-4,595,N
50028,product_50028,11491878,2020-07-10,1_seller_1,257237,0.004276212208974603,737,N
50119,product_50119,15981982,2020-07-08,3_seller_3,310462,0.013850326287919294,3268,N
50287,product_50287,3485637,2020-07-10,3_seller_3,310462,0.0041873079475104845,455,N
50358,product_50358,17983982,2020-07-02,5_seller_5,1199693,0.0037509596205029124,2835,N
50621,product_50621,18996721,2020-07-03,3_seller_3,310462,0.01803763423542978,3920,Y
50762,product_50762,16985508,2020-07-04,1_seller_1,257237,0.013217383191376044,2618,N
50779,product_50779,9481641,2020-07-10,4_seller_4,1532808,0.0034577063794030303,1113,N
50881,product_50881,5999287,2020-07-05,4_seller_4,1532808,0.0018919525472205262,348,N
50917,product_50917,12975389,2020-07-07,9_seller_9,1318051,0.007055872648326962,7068,Y
50989,product_50989,2979084,2020-07-10,7_seller_7,1946998,0.0019517226006395487,38,N
50993,product_50993,12977702,2020-07-05,6_seller_6,1055915,0.007008139859742499,3996,Y
51165,product_51165,8979091,2020-07-07,2_seller_2,754188,0.009148912472752152,7797,Y
51202,product_51202,17491989,2020-07-02,2_seller_2,754188,3.9777880316313707E-4,51,N
51486,product_51486,13485559,2020-07-01,2_seller_2,754188,0.006364460850610193,3600,N
51570,product_51570,5986808,2020-07-09,1_seller_1,257237,0.03187721828508341,8036,Y
51618,product_51618,10485493,2020-07-02,8_seller_8,547320,0.017174596214280493,12502,Y
51720,product_51720,13995441,2020-07-05,5_seller_5,1199693,5.001279494003883E-4,12,N
51735,product_51735,1992307,2020-07-08,4_seller_4,1532808,0.0015657538321825044,3600,N
51910,product_51910,18480744,2020-07-03,9_seller_9,1318051,0.0014415223690130352,2014,N
51967,product_51967,5491474,2020-07-09,3_seller_3,310462,0.016105030567348015,6850,Y
52144,product_52144,6981675,2020-07-04,8_seller_8,547320,0.008404589636775562,230,N
52257,product_52257,3992027,2020-07-03,8_seller_8,547320,0.0016443762332821747,1278,N
52376,product_52376,4991899,2020-07-01,8_seller_8,547320,0.007673755755316817,1428,N
52382,product_52382,8475689,2020-07-08,4_seller_4,1532808,0.0034577063794030303,4664,Y
52497,product_52497,6486478,2020-07-07,1_seller_1,257237,0.0034987190800701297,558,N
52784,product_52784,13496480,2020-07-03,3_seller_3,310462,0.00966301834040881,3990,Y
52869,product_52869,4998628,2020-07-07,7_seller_7,1946998,0.004725223138390486,92,N
52934,product_52934,19982639,2020-07-03,3_seller_3,310462,0.031243759300655153,7081,Y
53037,product_53037,8994737,2020-07-09,2_seller_2,754188,0.002386672818978822,2268,N
53069,product_53069,3477145,2020-07-04,6_seller_6,1055915,0.002083501039382905,3300,N
53084,product_53084,12975294,2020-07-03,7_seller_7,1946998,0.0028762227798898614,2800,N
53092,product_53092,11990701,2020-07-06,4_seller_4,1532808,0.005023460211585534,10472,Y
53136,product_53136,2475628,2020-07-01,3_seller_3,310462,0.02898905502122643,10800,Y
53146,product_53146,10980870,2020-07-08,4_seller_4,1532808,0.004697261496547513,9720,Y
53215,product_53215,494870,2020-07-02,6_seller_6,1055915,0.005587570969254154,1357,N
53220,product_53220,3480690,2020-07-01,8_seller_8,547320,0.011327925162610539,4588,Y
53253,product_53253,14484865,2020-07-10,5_seller_5,1199693,1.667093164667961E-4,188,N
53276,product_53276,15992741,2020-07-04,5_seller_5,1199693,0.0010836105570341745,143,N
53343,product_53343,486392,2020-07-06,5_seller_5,1199693,7.501919241005824E-4,1107,N
53448,product_53448,2989927,2020-07-10,9_seller_9,1318051,0.004703915098884641,8928,Y
53477,product_53477,18990759,2020-07-02,8_seller_8,547320,0.006942921873858072,3306,N
53512,product_53512,5487098,2020-07-01,8_seller_8,547320,0.004567711759117152,400,N
53634,product_53634,14993817,2020-07-04,3_seller_3,310462,6.442012226939207E-4,174,N
53726,product_53726,13475090,2020-07-02,8_seller_8,547320,0.005115837170211211,392,N
53743,product_53743,10496466,2020-07-03,6_seller_6,1055915,0.0027464331882774656,493,N
53837,product_53837,18975425,2020-07-03,5_seller_5,1199693,8.335465823339804E-4,110,N
53861,product_53861,13994265,2020-07-10,1_seller_1,257237,3.8874656445223667E-4,43,N
53994,product_53994,16481725,2020-07-07,2_seller_2,754188,0.005966682047447056,4770,Y
54140,product_54140,14989049,2020-07-10,7_seller_7,1946998,0.0039034452012790973,8664,Y
54185,product_54185,3991710,2020-07-10,4_seller_4,1532808,0.0035229461224106345,5670,Y
54342,product_54342,475846,2020-07-05,1_seller_1,257237,0.03848590988077143,792,N
54397,product_54397,7990846,2020-07-09,2_seller_2,754188,0.005834089113059343,2640,N
54416,product_54416,5495528,2020-07-01,6_seller_6,1055915,0.004924638820359593,156,N
54807,product_54807,19482547,2020-07-02,5_seller_5,1199693,0.007251855266305629,10875,Y
54862,product_54862,986385,2020-07-03,8_seller_8,547320,0.00895271504786962,2156,N
54928,product_54928,11997131,2020-07-01,3_seller_3,310462,0.0016105030567348016,15,N
54954,product_54954,8485127,2020-07-07,6_seller_6,1055915,0.006629321488945607,2030,N
55324,product_55324,5984029,2020-07-10,2_seller_2,754188,0.0066296467193856165,6400,Y
55396,product_55396,18496957,2020-07-01,7_seller_7,1946998,0.003235750627376094,1386,N
55426,product_55426,995341,2020-07-05,5_seller_5,1199693,0.0029174130381689318,2870,N
55472,product_55472,4989688,2020-07-04,6_seller_6,1055915,0.007197549045140944,7524,Y
55546,product_55546,14487280,2020-07-09,6_seller_6,1055915,0.005019343413058816,5989,Y
55617,product_55617,7489009,2020-07-04,8_seller_8,547320,0.005115837170211211,1400,N
55644,product_55644,5491979,2020-07-09,2_seller_2,754188,0.009546691275915288,6696,Y
55801,product_55801,19489068,2020-07-05,2_seller_2,754188,0.007027425522548754,7738,Y
55866,product_55866,8997641,2020-07-03,5_seller_5,1199693,0.0039176689369697084,4559,Y
56035,product_56035,5481191,2020-07-09,1_seller_1,257237,0.03770841675186695,1746,N
56323,product_56323,10993474,2020-07-06,2_seller_2,754188,0.0031822304253050966,1824,N
56395,product_56395,13487626,2020-07-01,5_seller_5,1199693,0.0070851459498388345,1615,N
56400,product_56400,8480604,2020-07-09,7_seller_7,1946998,0.0038007229591401734,8436,Y
56412,product_56412,3996642,2020-07-09,7_seller_7,1946998,0.002978945022028785,8236,Y
56564,product_56564,477972,2020-07-05,7_seller_7,1946998,0.002978945022028785,5858,Y
56630,product_56630,8977104,2020-07-03,1_seller_1,257237,0.017104848835898412,3608,N
56665,product_56665,12477894,2020-07-01,9_seller_9,1318051,0.002503696746180535,4257,Y
56720,product_56720,14499057,2020-07-06,8_seller_8,547320,0.0021925016443762333,528,N
56742,product_56742,13993886,2020-07-06,6_seller_6,1055915,0.00416700207876581,1276,N
56950,product_56950,14499470,2020-07-05,5_seller_5,1199693,0.00683508197513864,6560,Y
56998,product_56998,17987790,2020-07-08,7_seller_7,1946998,0.0038520840802096354,8700,Y
57026,product_57026,12493662,2020-07-04,1_seller_1,257237,0.005053705337879077,624,N
57027,product_57027,11475221,2020-07-05,5_seller_5,1199693,0.0038343142787363098,644,N
57052,product_57052,12484723,2020-07-04,8_seller_8,547320,0.007673755755316817,1134,N
57073,product_57073,11982619,2020-07-09,2_seller_2,754188,0.012331142898057246,9021,Y
57096,product_57096,15992159,2020-07-10,1_seller_1,257237,0.010107410675758153,3796,N
57143,product_57143,13484018,2020-07-02,8_seller_8,547320,0.011510633632975225,378,N
57155,product_57155,998481,2020-07-08,6_seller_6,1055915,0.0027464331882774656,2494,N
57168,product_57168,11483531,2020-07-01,3_seller_3,310462,0.021902841571593303,680,N
57449,product_57449,11478917,2020-07-04,9_seller_9,1318051,0.0042486975086699985,3304,N
57581,product_57581,1488824,2020-07-01,8_seller_8,547320,0.01790543009573924,9996,Y
57647,product_57647,13999574,2020-07-09,6_seller_6,1055915,0.0057769801546526,6832,Y
57813,product_57813,14999704,2020-07-09,3_seller_3,310462,0.01997023790351154,5146,Y
57835,product_57835,1987264,2020-07-06,5_seller_5,1199693,0.0024172850887685432,4234,Y
57876,product_57876,18977058,2020-07-01,7_seller_7,1946998,0.0031330283852371702,366,N
57888,product_57888,5994488,2020-07-05,3_seller_3,310462,0.014172426899266254,5324,Y
57893,product_57893,14480966,2020-07-05,4_seller_4,1532808,0.0020224320332357347,1798,N
57927,product_57927,1987727,2020-07-01,3_seller_3,310462,0.0186818354581237,7018,Y
57935,product_57935,1979045,2020-07-08,4_seller_4,1532808,0.005936816613691996,3913,N
58067,product_58067,8987630,2020-07-10,6_seller_6,1055915,0.008618117935629289,4641,Y
58076,product_58076,18489185,2020-07-08,9_seller_9,1318051,0.006297176664635891,11454,Y
58121,product_58121,6975739,2020-07-09,3_seller_3,310462,0.010951420785796652,476,N
58126,product_58126,16498073,2020-07-04,7_seller_7,1946998,0.004468417533043177,1914,N
58187,product_58187,4496880,2020-07-06,2_seller_2,754188,0.009811877144690714,370,N
58215,product_58215,13994222,2020-07-07,9_seller_9,1318051,0.003869349516824463,2499,N
58261,product_58261,3986275,2020-07-05,8_seller_8,547320,0.01169334210333991,4672,Y
58304,product_58304,488645,2020-07-06,6_seller_6,1055915,0.0015152734831875671,2304,N
58411,product_58411,14981103,2020-07-06,4_seller_4,1532808,0.0017614730612053172,1377,N
58459,product_58459,476786,2020-07-05,4_seller_4,1532808,0.003718665351433448,8322,Y
58512,product_58512,12475841,2020-07-01,9_seller_9,1318051,0.0043245671070391055,5529,Y
58540,product_58540,11484645,2020-07-07,8_seller_8,547320,0.017722721625374555,3686,N
58567,product_58567,11479807,2020-07-03,5_seller_5,1199693,0.0029174130381689318,2555,N
58675,product_58675,480842,2020-07-04,2_seller_2,754188,0.005834089113059343,6292,Y
58907,product_58907,10981442,2020-07-05,9_seller_9,1318051,0.0015173919673821422,960,N
58952,product_58952,14977063,2020-07-04,4_seller_4,1532808,0.0028053089493269867,1763,N
59019,product_59019,9993657,2020-07-02,8_seller_8,547320,0.016991887743915808,8091,Y
59101,product_59101,1975849,2020-07-08,5_seller_5,1199693,0.003500895645802718,5880,Y
59110,product_59110,18999491,2020-07-02,6_seller_6,1055915,8.523413342930065E-4,774,N
59202,product_59202,14485356,2020-07-04,6_seller_6,1055915,0.007671072008637059,11826,Y
59230,product_59230,10496141,2020-07-09,3_seller_3,310462,0.01030721956310273,3072,N
59268,product_59268,11482123,2020-07-01,7_seller_7,1946998,0.00482794538052941,5640,Y
59458,product_59458,11483419,2020-07-08,3_seller_3,310462,0.00901881711771489,3108,N
59583,product_59583,475739,2020-07-02,1_seller_1,257237,0.02565727325384762,1320,N
59662,product_59662,13487357,2020-07-06,3_seller_3,310462,0.007086213449633127,1276,N
59904,product_59904,11979603,2020-07-01,9_seller_9,1318051,0.003338262328240713,3344,N
59974,product_59974,11479825,2020-07-10,2_seller_2,754188,0.009546691275915288,10080,Y
60017,product_60017,4491040,2020-07-07,4_seller_4,1532808,0.006263015328730017,864,N
60061,product_60061,17983160,2020-07-08,4_seller_4,1532808,0.0027400692063193825,5628,Y
60200,product_60200,10493824,2020-07-07,8_seller_8,547320,0.014799386099539574,11421,Y
60313,product_60313,2499868,2020-07-05,1_seller_1,257237,0.027989752640561038,5688,Y
60472,product_60472,19995587,2020-07-09,9_seller_9,1318051,0.00682826385321964,1080,N
60534,product_60534,16494088,2020-07-05,9_seller_9,1318051,0.007586959836910712,11500,Y
60539,product_60539,1977824,2020-07-06,4_seller_4,1532808,0.005088699954593139,10608,Y
60545,product_60545,8496804,2020-07-07,8_seller_8,547320,0.016991887743915808,372,N
60624,product_60624,5985378,2020-07-09,1_seller_1,257237,0.021769807609325252,7672,Y
60698,product_60698,2981139,2020-07-09,1_seller_1,257237,0.015549862578089466,200,N
60720,product_60720,3484713,2020-07-06,9_seller_9,1318051,0.0030347839347642843,5040,Y
60725,product_60725,2983018,2020-07-02,5_seller_5,1199693,0.005668116759871067,4896,Y
60739,product_60739,6984976,2020-07-06,9_seller_9,1318051,0.005235002287468391,5796,Y
60757,product_60757,14479291,2020-07-08,1_seller_1,257237,0.022547300738229727,7830,Y
60829,product_60829,5995948,2020-07-06,4_seller_4,1532808,0.004436302524517095,9452,Y
60924,product_60924,12489728,2020-07-09,8_seller_8,547320,0.014251260688445518,7098,Y
60939,product_60939,2481365,2020-07-04,2_seller_2,754188,0.004905938572345357,4181,Y
61139,product_61139,12991023,2020-07-01,7_seller_7,1946998,0.002311250448125781,1260,N
61324,product_61324,18476572,2020-07-07,4_seller_4,1532808,0.006523974300760434,14000,Y
61359,product_61359,15476829,2020-07-06,1_seller_1,257237,0.0019437328222611833,590,N
61413,product_61413,6999502,2020-07-08,6_seller_6,1055915,1.894091853984459E-4,174,N
61437,product_61437,5989625,2020-07-01,6_seller_6,1055915,4.7352296349611474E-4,750,N
61460,product_61460,12488565,2020-07-02,1_seller_1,257237,0.009718664111305916,1350,N
61573,product_61573,17993438,2020-07-03,4_seller_4,1532808,7.828769160912522E-4,1080,N
61583,product_61583,9483298,2020-07-07,3_seller_3,310462,0.026090149519103788,3402,N
61603,product_61603,6483988,2020-07-03,3_seller_3,310462,0.02802275318718555,5220,Y
61670,product_61670,13988570,2020-07-10,7_seller_7,1946998,0.005033389864807257,1078,N
61704,product_61704,2481383,2020-07-03,5_seller_5,1199693,0.006334954025738251,6004,Y
61746,product_61746,1992787,2020-07-05,6_seller_6,1055915,0.001704682668586013,630,N
61807,product_61807,11976489,2020-07-06,7_seller_7,1946998,0.0028762227798898614,8288,Y
61948,product_61948,4480707,2020-07-03,1_seller_1,257237,0.014772369449184993,3040,N
62012,product_62012,13480805,2020-07-02,8_seller_8,547320,0.014982094569904262,7134,Y
62258,product_62258,19484887,2020-07-02,9_seller_9,1318051,0.006448915861374105,1785,N
62258,product_62258,5475571,2020-07-10,2_seller_2,754188,0.011800771160506398,1869,N
62317,product_62317,4485383,2020-07-08,3_seller_3,310462,0.03221006113469603,1400,N
62382,product_62382,17988731,2020-07-07,7_seller_7,1946998,0.00426297304876533,9628,Y
62428,product_62428,10987635,2020-07-08,8_seller_8,547320,0.0014616677629174888,512,N
62736,product_62736,10483611,2020-07-02,4_seller_4,1532808,0.006067296099707204,6138,Y
62773,product_62773,12489468,2020-07-09,2_seller_2,754188,0.005436310309896206,1681,N
62782,product_62782,11483442,2020-07-04,1_seller_1,257237,0.0233247938671342,6300,Y
62997,product_62997,17997016,2020-07-01,1_seller_1,257237,0.03654217705851025,10246,Y
63152,product_63152,9998918,2020-07-03,9_seller_9,1318051,0.003262392729871606,5289,Y
63214,product_63214,12492374,2020-07-01,9_seller_9,1318051,0.003338262328240713,4136,Y
63266,product_63266,8495964,2020-07-06,3_seller_3,310462,0.016427131178694977,510,N
63270,product_63270,994278,2020-07-08,3_seller_3,310462,0.007086213449633127,308,N
63330,product_63330,19989569,2020-07-05,7_seller_7,1946998,0.001078583542458698,1134,N
63385,product_63385,9994496,2020-07-05,5_seller_5,1199693,0.007835337873939417,5922,Y
63395,product_63395,12984766,2020-07-02,4_seller_4,1532808,0.003849144837448656,4425,Y
63429,product_63429,5999493,2020-07-07,3_seller_3,310462,0.006119911615592247,1995,N
63488,product_63488,10480603,2020-07-10,7_seller_7,1946998,0.004314334169834792,8568,Y
63582,product_63582,988388,2020-07-05,9_seller_9,1318051,6.82826385321964E-4,144,N
63689,product_63689,16977770,2020-07-07,7_seller_7,1946998,0.004879306501598872,7505,Y
63705,product_63705,3989783,2020-07-10,7_seller_7,1946998,9.758613003197743E-4,988,N
63833,product_63833,14997365,2020-07-10,8_seller_8,547320,0.01406855221808083,5544,Y
63915,product_63915,9994926,2020-07-03,7_seller_7,1946998,0.004571139775182101,7298,Y
63941,product_63941,4980700,2020-07-07,8_seller_8,547320,0.008221881166410875,5625,Y
64014,product_64014,13997019,2020-07-10,1_seller_1,257237,0.017104848835898412,3388,N
64019,product_64019,6977537,2020-07-02,9_seller_9,1318051,0.006904133451588747,9464,Y
64040,product_64040,9490014,2020-07-03,2_seller_2,754188,2.651858687754247E-4,56,N
64133,product_64133,6988279,2020-07-03,1_seller_1,257237,0.03770841675186695,7857,Y
64135,product_64135,982926,2020-07-04,7_seller_7,1946998,0.005084750985876719,8514,Y
64375,product_64375,4982996,2020-07-09,8_seller_8,547320,0.007125630344222759,2418,N
64392,product_64392,2496921,2020-07-08,7_seller_7,1946998,0.002927583900959323,7410,Y
64458,product_64458,9488138,2020-07-10,6_seller_6,1055915,0.002083501039382905,1914,N
64476,product_64476,4988861,2020-07-08,1_seller_1,257237,0.014772369449184993,4750,Y
64520,product_64520,19998358,2020-07-01,3_seller_3,310462,0.024479646462368988,9500,Y
64590,product_64590,4978574,2020-07-01,5_seller_5,1199693,0.007001791291605436,9492,Y
64607,product_64607,1476163,2020-07-10,9_seller_9,1318051,0.0029589143363951773,5070,Y
64613,product_64613,4492432,2020-07-03,9_seller_9,1318051,0.006904133451588747,2093,N
64771,product_64771,16486078,2020-07-10,4_seller_4,1532808,0.004697261496547513,9288,Y
64933,product_64933,2997803,2020-07-08,5_seller_5,1199693,0.006251599367504853,900,N
64963,product_64963,11494715,2020-07-01,5_seller_5,1199693,0.005418052785170872,2080,N
64998,product_64998,7475472,2020-07-09,7_seller_7,1946998,0.0025166949324036286,4655,Y
65036,product_65036,10978377,2020-07-01,5_seller_5,1199693,6.668372658671844E-4,1088,N
65049,product_65049,15496832,2020-07-09,8_seller_8,547320,0.008770006577504933,2304,N
65204,product_65204,9498141,2020-07-04,7_seller_7,1946998,0.001335389147806007,1456,N
65271,product_65271,8977503,2020-07-04,8_seller_8,547320,0.0010962508221881166,792,N
65343,product_65343,15479466,2020-07-02,9_seller_9,1318051,0.005386741484206605,852,N
65551,product_65551,14997170,2020-07-02,8_seller_8,547320,0.012972301395892713,8733,Y
65641,product_65641,15976413,2020-07-02,5_seller_5,1199693,0.0018338024811347569,44,N
65914,product_65914,994348,2020-07-01,8_seller_8,547320,0.017357304684645178,5415,Y
65976,product_65976,5988380,2020-07-08,1_seller_1,257237,0.013217383191376044,816,N
66082,product_66082,6492361,2020-07-09,3_seller_3,310462,0.005475710392898326,2210,N
66285,product_66285,2997884,2020-07-03,7_seller_7,1946998,0.0017976392374311632,1330,N
66382,product_66382,9985113,2020-07-07,2_seller_2,754188,0.007425204325711891,896,N
66395,product_66395,15998473,2020-07-08,6_seller_6,1055915,0.007765776601336281,738,N
66509,product_66509,9484635,2020-07-06,2_seller_2,754188,0.008088168997650453,7015,Y
66543,product_66543,5476896,2020-07-10,5_seller_5,1199693,0.0048345701775370864,4118,Y
66639,product_66639,17984515,2020-07-01,9_seller_9,1318051,0.003869349516824463,918,N
66725,product_66725,996722,2020-07-05,1_seller_1,257237,0.026046019818299855,9447,Y
66742,product_66742,13483853,2020-07-09,8_seller_8,547320,0.0043850032887524665,2736,N
67049,product_67049,3976349,2020-07-04,5_seller_5,1199693,0.0016670931646679608,2960,N
67108,product_67108,10496640,2020-07-01,3_seller_3,310462,0.029311155632573388,3094,N
67139,product_67139,12485541,2020-07-05,3_seller_3,310462,0.0028989055021226427,72,N
67190,product_67190,12494508,2020-07-03,5_seller_5,1199693,0.0010836105570341745,403,N
67361,product_67361,12986798,2020-07-10,5_seller_5,1199693,0.0012503198735009707,1980,N
67401,product_67401,9492742,2020-07-03,9_seller_9,1318051,0.005310871885837498,1680,N
67465,product_67465,17486204,2020-07-01,6_seller_6,1055915,0.00643991230354716,8568,Y
67489,product_67489,7979174,2020-07-01,7_seller_7,1946998,0.0012326669056670835,1032,N
67580,product_67580,1475515,2020-07-01,3_seller_3,310462,0.02737855196449163,2890,N
67692,product_67692,18490316,2020-07-03,9_seller_9,1318051,0.003869349516824463,3825,N
67723,product_67723,17487655,2020-07-08,4_seller_4,1532808,0.003066267921357404,6674,Y
68008,product_68008,10486233,2020-07-01,2_seller_2,754188,0.01127039942295555,6630,Y
68111,product_68111,11983394,2020-07-07,6_seller_6,1055915,0.006250503118148715,8184,Y
68340,product_68340,14486233,2020-07-08,8_seller_8,547320,0.012789592925528028,4620,Y
68368,product_68368,6992684,2020-07-06,7_seller_7,1946998,0.0028762227798898614,1792,N
68394,product_68394,1487007,2020-07-06,9_seller_9,1318051,0.0012139135739057138,720,N
68403,product_68403,11488352,2020-07-10,5_seller_5,1199693,0.002167221114068349,1248,N
68499,product_68499,14980530,2020-07-05,2_seller_2,754188,0.010077063013466139,9196,Y
68587,product_68587,990514,2020-07-10,5_seller_5,1199693,0.0029174130381689318,4025,Y
68642,product_68642,4984928,2020-07-02,4_seller_4,1532808,0.005414898669631161,5478,Y
68847,product_68847,3479843,2020-07-08,9_seller_9,1318051,0.007055872648326962,9765,Y
68929,product_68929,18991190,2020-07-04,2_seller_2,754188,0.012065957029281822,5824,Y
68960,product_68960,14476126,2020-07-08,8_seller_8,547320,0.006577504933128699,4140,Y
69025,product_69025,13993872,2020-07-10,1_seller_1,257237,0.01282863662692381,2706,N
69039,product_69039,5482252,2020-07-07,3_seller_3,310462,0.014816628121960175,6302,Y
69323,product_69323,11989517,2020-07-07,6_seller_6,1055915,0.005966389340051046,945,N
69380,product_69380,12986588,2020-07-05,4_seller_4,1532808,0.0021529115192509434,198,N
69432,product_69432,2494635,2020-07-05,9_seller_9,1318051,9.104351804292854E-4,300,N
69445,product_69445,16994736,2020-07-02,4_seller_4,1532808,0.004892980725570326,8175,Y
69480,product_69480,11475082,2020-07-03,3_seller_3,310462,0.031243759300655153,11834,Y
69504,product_69504,10490791,2020-07-10,7_seller_7,1946998,0.0039034452012790973,5776,Y
